time,test_tx,bus_id,nodeId,adc_ch,index,sub_index,adc_data,adc_data_converted,reqmsg,requestreg,respmsg,responsereg,status
63985.61004972458,1,1,1,29,0x2400,1B,14,0.00341796875,1,0x6014024001b0100000000000,1,0x5814324001b0100000e00000,1
63985.67751574516,1,1,1,30,0x2400,1C,6,0.00146484375,1,0x6014024001c0100000000000,1,0x5814324001c0100000600000,1
63985.744923591614,1,1,1,31,0x2400,1D,14,0.00341796875,1,0x6014024001d0100000000000,1,0x5814324001d0100000e00000,1
63985.81315803528,1,1,1,32,0x2400,1E,13,0.003173828125,1,0x6014024001e0100000000000,1,0x5814324001e0100000d00000,1
63985.88012290001,1,1,1,33,0x2400,1F,1,0.000244140625,1,0x6014024001f0100000000000,1,0x5814324001f0100000100000,1
63985.946137189865,1,1,1,34,0x2400,20,33,0.008056640625,1,0x601402400200100000000000,1,0x581432400200100002100000,1
63986.78894352913,1,1,1,3,0x2400,1,37,0.009033203125,1,0x601402400010100000000000,1,0x581432400010100002500000,1
63986.854650735855,1,1,1,4,0x2400,2,26,0.00634765625,1,0x601402400020100000000000,1,0x581432400020100001a00000,1
63986.92241311073,1,1,1,5,0x2400,3,1,0.000244140625,1,0x601402400030100000000000,1,0x581432400030100000100000,1
63986.99066448212,1,1,1,6,0x2400,4,74,0.01806640625,1,0x601402400040100000000000,1,0x581432400040100004a00000,1
63987.057604551315,1,1,1,7,0x2400,5,9,0.002197265625,1,0x601402400050100000000000,1,0x581432400050100000900000,1
63987.125690460205,1,1,1,8,0x2400,6,49,0.011962890625,1,0x601402400060100000000000,1,0x581432400060100003100000,1
63987.19286584854,1,1,1,9,0x2400,7,14,0.00341796875,1,0x601402400070100000000000,1,0x581432400070100000e00000,1
63987.25807404518,1,1,1,10,0x2400,8,9,0.002197265625,1,0x601402400080100000000000,1,0x581432400080100000900000,1
63987.32331466675,1,1,1,11,0x2400,9,0,0.0,1,0x601402400090100000000000,1,0x581432400090100000000000,1
